latitude,longitude,base,weekday,day,month,year,hour,isWeekend,isHoliday,demand
40.758,-73.9696,2,4,11,4,2014,10,0,0,25
40.6727,-74.0008,3,2,10,9,2014,9,0,0,53
40.7198,-74.0059,3,4,4,4,2014,12,0,0,59
40.7362,-74.0035,3,1,8,4,2014,20,1,0,82
40.8621,-73.9252,1,3,31,7,2014,19,0,0,128
40.7028,-73.9942,3,4,29,8,2014,22,0,0,56
40.72,-74.0086,1,4,25,4,2014,20,0,0,91
40.8154,-73.944,1,6,7,9,2014,2,1,0,32
40.7422,-74.0042,3,3,24,7,2014,1,0,0,12
40.6797,-73.9483,2,2,6,8,2014,7,0,0,96
40.6967,-73.9832,2,4,15,8,2014,8,0,0,93
40.714,-73.9505,1,3,21,8,2014,18,0,0,101
40.7546,-73.9772,2,4,9,5,2014,16,0,0,68
40.6796,-73.9911,1,4,8,8,2014,19,0,0,106
40.6744,-73.9625,3,5,13,9,2014,21,0,0,88
40.7376,-73.9894,2,5,2,8,2014,23,0,0,146
40.7162,-74.0091,1,2,30,4,2014,5,0,0,25
40.798,-73.968,1,4,13,6,2014,8,0,0,103
40.7558,-74.0021,2,3,10,7,2014,16,0,0,141
40.6949,-74.1779,0,5,26,7,2014,4,0,0,3
40.7247,-74.0077,3,6,28,9,2014,13,1,0,43
40.7106,-73.9879,2,4,8,8,2014,16,0,0,144
40.7609,-73.9905,3,3,15,5,2014,22,0,0,91
40.775,-73.9137,1,1,13,5,2014,20,1,0,111
40.7039,-73.9882,3,3,4,9,2014,10,0,0,60
40.7415,-73.9752,1,3,12,6,2014,15,0,0,124
40.7741,-73.8724,1,6,20,7,2014,12,1,0,54
40.7146,-73.9903,2,6,13,7,2014,1,1,0,64
40.7588,-73.9612,3,3,12,6,2014,6,0,0,79
40.6954,-73.9908,3,2,30,7,2014,16,0,0,82
40.7641,-73.9774,1,3,11,9,2014,18,0,0,126
40.6855,-73.9894,2,2,16,4,2014,13,0,0,24
40.7122,-73.9944,1,2,30,7,2014,15,0,0,106
40.7655,-73.9643,2,0,21,7,2014,6,0,0,58
40.7264,-73.9986,4,6,28,9,2014,17,1,0,75
40.7589,-73.9897,3,5,12,4,2014,20,0,0,65
40.7685,-73.8627,2,0,25,8,2014,8,0,0,94
40.7205,-74.0078,3,2,11,6,2014,17,0,0,112
40.7264,-74.009,3,1,9,9,2014,22,1,0,53
40.7606,-73.9646,0,1,12,8,2014,12,1,0,10
40.7341,-73.9998,1,1,19,8,2014,12,1,0,38
40.7964,-73.9719,1,6,11,5,2014,14,1,0,59
40.7238,-73.9964,4,6,14,9,2014,17,1,0,50
40.6642,-73.9812,2,3,8,5,2014,18,0,0,53
40.6765,-73.9584,1,4,12,9,2014,16,0,0,86
40.3433,-74.66,3,5,31,5,2014,0,0,0,49
40.7242,-73.9986,4,1,2,9,2014,21,1,0,26
40.7997,-73.9598,3,4,26,9,2014,9,0,0,28
40.7722,-73.9559,1,0,28,4,2014,21,0,0,55
40.7461,-74.0003,2,3,8,5,2014,6,0,0,48
40.7307,-74.0069,2,2,30,7,2014,15,0,0,140
40.7113,-74.0083,1,0,19,5,2014,15,0,0,92
40.7439,-73.9972,2,2,2,7,2014,14,0,0,93
40.7804,-73.9558,2,3,24,4,2014,8,0,0,33
40.9141,-74.0582,2,0,19,5,2014,13,0,0,31
40.6878,-74.1818,0,0,21,7,2014,11,0,0,16
40.7624,-73.9662,3,5,19,4,2014,11,0,0,32
40.7614,-73.9997,2,1,16,9,2014,6,1,0,112
40.7159,-74.0121,2,4,23,5,2014,17,0,0,46
40.7281,-73.9865,0,0,21,7,2014,3,0,0,6
40.645,-73.7814,3,4,16,5,2014,15,0,0,112
40.7139,-73.9653,3,5,7,6,2014,1,0,0,48
40.6827,-73.9615,2,3,21,8,2014,8,0,0,109
40.7177,-74.0072,3,3,4,9,2014,20,0,0,72
40.741,-74.0299,0,0,5,5,2014,6,0,0,7
40.7692,-73.8634,1,3,28,8,2014,21,0,0,93
40.7633,-73.9943,1,1,12,8,2014,20,1,0,137
40.68,-73.9971,0,0,14,7,2014,19,0,0,21
40.7714,-73.9087,3,6,24,8,2014,18,1,0,49
40.7131,-73.9665,1,6,27,4,2014,9,1,0,25
40.7954,-73.9657,1,2,9,7,2014,6,0,0,57
40.7484,-73.9885,2,6,13,7,2014,1,1,0,68
40.7625,-73.973,3,1,3,6,2014,19,1,0,71
40.7075,-74.01,3,2,2,4,2014,6,0,0,62
40.715,-74.0157,1,3,18,9,2014,19,0,0,127
40.7336,-74.0028,1,5,14,6,2014,22,0,0,80
40.7654,-73.9721,2,3,10,4,2014,13,0,0,23
40.6614,-73.9862,0,5,31,5,2014,19,0,0,11
40.7563,-73.9784,2,2,16,7,2014,21,0,0,128
40.759,-73.9919,1,3,1,5,2014,14,0,0,63
40.7514,-73.9858,3,4,16,5,2014,19,0,0,162
40.7793,-73.9873,1,3,22,5,2014,6,0,0,77
40.7306,-74,2,1,8,4,2014,9,1,0,22
40.7516,-73.9874,4,3,18,9,2014,16,0,0,96
40.7726,-73.9534,3,2,30,4,2014,4,0,0,13
40.7322,-74.0077,1,3,3,7,2014,18,0,0,180
40.7497,-73.9773,2,1,22,7,2014,20,1,0,134
40.7538,-73.9737,3,4,11,7,2014,15,0,0,60
40.7363,-74.0077,1,3,8,5,2014,4,0,0,26
40.7222,-73.9861,3,4,4,4,2014,3,0,0,11
40.7927,-73.9771,1,6,22,6,2014,11,1,0,40
40.7475,-73.9832,2,4,6,6,2014,16,0,0,77
40.726,-73.9927,2,2,17,9,2014,19,0,0,153
40.6952,-74.1776,2,4,11,7,2014,21,0,0,113
40.8317,-73.9198,0,0,22,9,2014,5,0,0,1
40.6671,-73.7994,2,0,30,6,2014,11,0,0,43
40.7653,-73.9786,1,5,13,9,2014,21,0,0,104
40.7462,-73.9823,3,2,30,4,2014,17,0,0,184
40.7617,-73.9732,2,2,27,8,2014,11,0,0,77
40.7404,-73.9862,0,3,19,6,2014,14,0,0,12
40.7781,-73.956,2,3,4,9,2014,19,0,0,188
40.7299,-74.002,3,2,9,7,2014,21,0,0,75
40.7691,-73.9566,1,4,5,9,2014,22,0,0,103
40.7735,-73.9549,3,4,16,5,2014,8,0,0,71
40.6964,-73.9944,2,2,27,8,2014,21,0,0,149
40.7186,-73.9985,1,0,19,5,2014,11,0,0,43
40.7623,-73.9897,2,2,27,8,2014,19,0,0,133
40.7334,-73.9897,1,1,26,8,2014,8,1,0,52
40.7443,-73.9942,2,5,20,9,2014,0,0,0,92
40.7508,-73.9744,3,2,30,4,2014,17,0,0,184
40.6817,-73.9628,2,5,6,9,2014,17,0,0,176
40.7511,-73.9733,2,3,31,7,2014,11,0,0,59
40.7196,-73.9638,3,6,4,5,2014,15,1,0,50
40.7323,-73.9964,1,5,14,6,2014,23,0,0,65
40.8295,-73.9719,3,1,29,7,2014,0,1,0,14
40.9093,-73.9059,2,6,13,7,2014,17,1,0,104
40.7708,-73.8658,3,1,13,5,2014,19,1,0,57
40.7454,-73.977,2,1,12,8,2014,19,1,0,156
40.7126,-73.9382,2,4,29,8,2014,22,0,0,108
40.7484,-73.9769,1,5,19,7,2014,5,0,0,16
40.7869,-73.9733,2,3,14,8,2014,15,0,0,150
40.7678,-73.9915,1,5,31,5,2014,14,0,0,110
40.693,-73.9502,1,6,4,5,2014,18,1,0,52
40.7178,-73.9925,1,2,16,4,2014,8,0,0,41
40.7422,-73.9911,1,2,2,7,2014,13,0,0,64
40.7176,-73.9528,4,5,13,9,2014,17,0,0,80
40.7459,-73.9821,1,1,15,7,2014,18,1,0,171
40.7445,-73.9564,1,4,25,7,2014,17,0,0,101
40.7217,-74.0064,2,2,25,6,2014,9,0,0,40
40.774,-73.8723,3,0,7,4,2014,11,0,0,39
40.722,-73.9919,2,6,18,5,2014,11,1,0,21
40.7277,-73.9992,3,0,19,5,2014,16,0,0,72
40.7806,-73.9762,3,0,8,9,2014,20,0,0,60
40.7351,-73.9893,2,5,27,9,2014,17,0,0,171
40.7652,-73.9804,3,1,15,7,2014,15,1,0,76
40.7676,-73.9603,2,6,21,9,2014,12,1,0,83
40.6692,-73.9775,4,2,17,9,2014,8,0,0,46
40.7522,-73.9915,1,1,22,4,2014,18,1,0,102
40.7326,-73.9773,3,3,3,7,2014,17,0,0,61
40.7595,-73.9854,0,6,27,4,2014,8,1,0,5
40.7505,-73.9697,1,2,17,9,2014,5,0,0,27
40.7437,-73.989,1,3,1,5,2014,20,0,0,112
40.7674,-73.9534,4,3,19,6,2014,11,0,0,4
40.7257,-73.9897,1,2,10,9,2014,6,0,0,74
40.7563,-73.9745,2,3,1,5,2014,15,0,0,42
40.7407,-74.0056,2,1,24,6,2014,10,1,0,42
40.7424,-73.9838,1,6,20,4,2014,0,1,0,25
40.7784,-73.9549,2,5,26,7,2014,10,0,0,64
40.7596,-73.9783,2,6,3,8,2014,10,1,0,69
40.7475,-74.0079,3,0,4,8,2014,19,0,0,63
40.7706,-73.8653,1,3,15,5,2014,10,0,0,41
40.738,-73.9889,4,2,30,4,2014,17,0,0,10
40.6648,-73.9843,3,3,1,5,2014,7,0,0,82
40.766,-73.9819,1,1,29,4,2014,17,1,0,120
40.7441,-73.9733,2,4,20,6,2014,7,0,0,62
40.6715,-73.9778,2,3,5,6,2014,13,0,0,42
40.746,-73.9903,3,2,18,6,2014,11,0,0,42
40.7076,-73.9556,1,6,17,8,2014,2,1,0,21
40.6826,-73.9627,2,6,29,6,2014,19,1,0,33
40.7537,-73.9798,3,0,5,5,2014,9,0,0,39
40.6793,-73.9996,1,5,27,9,2014,15,0,0,96
40.7488,-73.9895,1,2,30,4,2014,12,0,0,101
40.7693,-73.9921,3,1,30,9,2014,17,1,0,77
40.7219,-73.9992,1,0,21,4,2014,12,0,0,22
40.7217,-73.9956,1,3,1,5,2014,19,0,0,107
40.7377,-73.9922,3,4,26,9,2014,15,0,0,58
40.7531,-73.979,1,4,18,4,2014,17,0,0,66
40.799,-73.9685,3,5,31,5,2014,18,0,0,70
40.7408,-73.9918,3,0,21,7,2014,20,0,0,62
40.7514,-73.9864,2,1,9,9,2014,16,1,0,129
40.7617,-73.9842,2,0,18,8,2014,22,0,0,55
40.7385,-73.9977,2,4,13,6,2014,0,0,0,31
40.7598,-73.9916,0,1,15,4,2014,11,1,0,14
40.7654,-73.9635,2,5,19,7,2014,19,0,0,95
40.7309,-73.9914,2,4,26,9,2014,15,0,0,132
40.7332,-73.9875,2,4,25,7,2014,8,0,0,89
40.7348,-73.9944,1,3,5,6,2014,10,0,0,61
40.7403,-74.0062,2,5,31,5,2014,23,0,0,56
40.7311,-73.9513,3,3,4,9,2014,16,0,0,97
40.6766,-73.981,3,1,15,4,2014,5,1,0,13
40.6935,-73.9886,1,2,6,8,2014,12,0,0,60
40.731,-73.9878,3,3,17,4,2014,22,0,0,93
40.7558,-73.9647,3,6,11,5,2014,15,1,0,54
40.7174,-73.984,2,3,8,5,2014,23,0,0,15
40.7506,-73.9872,0,4,8,8,2014,4,0,0,4
40.7221,-74.004,3,6,22,6,2014,14,1,0,35
40.7741,-73.872,3,2,21,5,2014,15,0,0,96
40.8472,-73.9833,1,3,15,5,2014,11,0,0,52
40.7416,-74.0038,0,5,19,7,2014,22,0,0,13
40.7598,-73.9367,4,6,20,4,2014,15,1,0,3
40.7563,-73.9926,4,6,20,4,2014,14,1,0,4
40.7185,-73.9602,1,4,4,7,2014,22,0,1,61
40.7204,-73.9849,3,4,18,7,2014,8,0,0,54
40.7731,-73.9506,1,5,12,7,2014,20,0,0,64
40.7334,-73.9899,2,1,15,7,2014,18,1,0,219
40.7399,-74.0053,3,6,6,4,2014,0,1,0,115
40.6628,-73.9892,1,4,8,8,2014,14,0,0,59
40.713,-73.9576,4,2,24,9,2014,21,0,0,69
40.7202,-74.0022,2,5,20,9,2014,8,0,0,37
40.7857,-73.9531,2,4,18,7,2014,9,0,0,65
40.7649,-73.9617,0,4,20,6,2014,8,0,0,10
40.8688,-73.9315,2,0,11,8,2014,22,0,0,54
40.769,-73.9236,3,1,3,6,2014,6,1,0,51
40.6879,-74.1828,1,0,28,7,2014,22,0,0,45
40.735,-73.988,1,4,18,4,2014,13,0,0,52
40.8281,-73.9218,2,1,12,8,2014,7,1,0,104
40.7509,-73.9863,3,5,5,4,2014,14,0,0,48
40.6869,-73.9442,4,3,4,9,2014,8,0,0,36
40.7637,-73.965,1,3,3,7,2014,17,0,0,47
40.7803,-73.9596,3,0,21,4,2014,20,0,0,37
40.6461,-73.7769,1,4,11,7,2014,10,0,0,54
40.7378,-74.0082,3,1,5,8,2014,19,1,0,61
40.7187,-73.962,3,5,17,5,2014,16,0,0,96
40.7884,-73.9746,2,0,19,5,2014,17,0,0,49
40.7564,-73.9863,1,0,14,7,2014,23,0,0,35
40.7444,-73.9854,2,1,22,4,2014,14,1,0,30
40.7731,-73.9507,4,5,27,9,2014,17,0,0,118
40.7679,-73.9916,3,1,15,4,2014,19,1,0,136
40.7674,-73.9841,1,2,9,7,2014,20,0,0,98
40.7571,-73.9847,2,3,10,7,2014,1,0,0,11
40.7133,-74.0091,3,5,19,4,2014,11,0,0,32
40.7401,-73.9901,2,5,13,9,2014,1,0,0,89
40.7153,-74.0138,2,2,17,9,2014,3,0,0,19
40.7456,-73.9818,0,4,1,8,2014,17,0,0,14
40.7268,-73.9911,1,4,16,5,2014,4,0,0,20
40.7524,-73.9807,1,1,15,7,2014,14,1,0,136
40.8293,-73.9284,2,4,20,6,2014,22,0,0,84
40.7807,-73.9589,1,2,11,6,2014,20,0,0,82
40.7741,-73.8725,3,6,18,5,2014,19,1,0,41
40.7241,-73.952,1,3,24,4,2014,9,0,0,43
40.7622,-73.9783,0,2,10,9,2014,10,0,0,14
40.7051,-74.0175,0,3,12,6,2014,7,0,0,16
40.7042,-73.809,1,3,12,6,2014,9,0,0,65
40.7234,-74.005,2,1,15,7,2014,15,1,0,113
40.8255,-73.9361,1,5,14,6,2014,18,0,0,67
40.7532,-73.9872,3,3,10,7,2014,15,0,0,71
40.7733,-73.9114,2,4,13,6,2014,15,0,0,63
40.7692,-73.9813,2,6,24,8,2014,22,1,0,72
40.7745,-73.9579,3,2,21,5,2014,23,0,0,32
40.722,-73.9868,1,2,23,4,2014,20,0,0,111
40.7191,-73.9924,1,0,14,4,2014,13,0,0,16
40.7236,-73.9984,2,0,8,9,2014,4,0,0,41
40.7732,-73.8855,1,2,16,4,2014,21,0,0,72
40.7731,-73.9553,3,5,21,6,2014,22,0,0,88
40.753,-73.9742,3,3,15,5,2014,18,0,0,110
40.7338,-73.9993,0,3,12,6,2014,21,0,0,15
40.775,-73.9888,2,5,10,5,2014,11,0,0,19
40.7164,-73.9911,3,5,5,4,2014,19,0,0,108
40.7822,-73.9754,2,3,19,6,2014,9,0,0,45
40.7441,-73.9849,0,5,28,6,2014,18,0,0,11
40.7194,-73.9887,2,5,30,8,2014,23,0,0,98
40.782,-73.9756,3,2,17,9,2014,9,0,0,38
40.7599,-73.9959,0,1,16,9,2014,16,1,0,17
40.6461,-73.7768,2,6,14,9,2014,16,1,0,119
40.6912,-73.9897,1,0,21,7,2014,12,0,0,45
40.7623,-74,2,6,24,8,2014,16,1,0,88
40.782,-73.9478,3,2,27,8,2014,17,0,0,74
40.7008,-73.904,2,6,15,6,2014,12,1,0,42
40.6865,-73.9607,1,0,21,7,2014,3,0,0,12
40.7218,-73.9876,1,1,8,7,2014,21,1,0,109
40.7216,-74.0024,4,3,3,7,2014,16,0,0,2
40.771,-73.8658,4,1,2,9,2014,8,1,0,38
40.7599,-73.9748,1,1,30,9,2014,17,1,0,102
40.7641,-73.9759,3,2,30,7,2014,19,0,0,91
40.7454,-74.0021,3,5,31,5,2014,14,0,0,50
40.7375,-74.0357,0,2,2,4,2014,5,0,0,4
40.75,-73.9949,3,2,16,7,2014,20,0,0,62
40.7515,-73.9936,2,0,28,7,2014,11,0,0,56
40.6625,-73.9364,3,1,6,5,2014,9,1,0,47
40.6806,-73.9463,2,4,4,4,2014,18,0,0,83
40.7704,-73.9852,3,0,29,9,2014,17,0,0,53
40.696,-73.9684,2,2,3,9,2014,13,0,0,92
40.7187,-74.0341,2,2,3,9,2014,12,0,0,80
40.7038,-73.9308,2,4,1,8,2014,23,0,0,129
40.7495,-73.9774,1,3,15,5,2014,16,0,0,132
40.7141,-73.9893,3,2,25,6,2014,18,0,0,115
40.7142,-74.0149,4,1,23,9,2014,19,1,0,95
40.7192,-73.9641,3,5,13,9,2014,18,0,0,110
40.7587,-73.973,1,2,2,7,2014,18,0,0,184
40.7478,-73.981,2,4,15,8,2014,18,0,0,158
40.726,-73.9948,0,4,12,9,2014,22,0,0,14
40.7642,-73.985,2,6,8,6,2014,16,1,0,51
40.7665,-73.9613,2,1,23,9,2014,12,1,0,72
40.7443,-73.9852,3,1,30,9,2014,19,1,0,69
40.7619,-73.9829,2,1,1,7,2014,20,1,0,85
40.755,-73.9832,1,0,30,6,2014,19,0,0,63
40.7336,-73.9765,1,2,18,6,2014,7,0,0,92
40.7331,-73.9947,1,0,26,5,2014,16,0,1,53
40.7226,-73.9898,1,3,21,8,2014,13,0,0,70
40.7289,-73.9842,2,3,4,9,2014,21,0,0,151
40.6801,-73.9127,2,1,19,8,2014,8,1,0,80
40.6977,-73.9279,2,5,2,8,2014,1,0,0,75
40.8869,-73.9083,2,4,19,9,2014,19,0,0,171
40.7269,-73.9852,3,1,20,5,2014,8,1,0,47
40.7687,-73.9563,3,4,18,7,2014,22,0,0,86
40.7789,-73.9804,2,0,22,9,2014,4,0,0,35
40.703,-74.0135,1,1,19,8,2014,21,1,0,97
40.7551,-73.9684,3,3,19,6,2014,20,0,0,96
40.7444,-73.9993,2,4,12,9,2014,16,0,0,136
40.8938,-74.2291,0,5,19,7,2014,2,0,0,5
40.6416,-73.7867,1,3,26,6,2014,15,0,0,113
40.7784,-73.9833,4,5,6,9,2014,20,0,0,62
40.7359,-73.5932,1,1,15,4,2014,15,1,0,39
40.7616,-73.9821,4,4,26,9,2014,18,0,0,108
40.7388,-73.9917,2,3,21,8,2014,11,0,0,97
40.7345,-74.0022,2,3,14,8,2014,21,0,0,186
40.75,-73.9861,3,1,29,7,2014,7,1,0,68
40.7294,-73.9858,1,4,4,4,2014,21,0,0,82
40.7752,-73.96,2,4,8,8,2014,6,0,0,80
40.7365,-73.9796,3,3,21,8,2014,7,0,0,55
40.7224,-73.9824,2,1,27,5,2014,5,1,0,16
40.7212,-73.9831,3,2,21,5,2014,7,0,0,74
40.723,-73.9941,3,4,11,4,2014,13,0,0,66
40.7793,-73.983,1,4,19,9,2014,11,0,0,41
40.7776,-73.947,2,0,16,6,2014,19,0,0,64
40.7506,-73.9914,1,3,21,8,2014,15,0,0,80
40.7653,-73.9874,2,5,19,4,2014,22,0,0,32
40.7583,-73.986,3,2,18,6,2014,22,0,0,64
40.7706,-73.9642,1,1,15,7,2014,4,1,0,17
40.7499,-73.9959,1,2,24,9,2014,7,0,0,76
40.7114,-74.0171,3,3,17,7,2014,23,0,0,74
40.8014,-73.9375,2,5,20,9,2014,12,0,0,105
40.764,-73.9732,3,3,24,4,2014,16,0,0,108
40.7437,-73.9897,3,1,17,6,2014,18,1,0,105
40.76,-73.9721,3,4,11,4,2014,17,0,0,129
40.737,-73.9886,3,3,5,6,2014,12,0,0,42
40.727,-73.9889,2,2,3,9,2014,14,0,0,95
40.7459,-73.9845,2,4,26,9,2014,16,0,0,113
40.7716,-73.9647,0,0,12,5,2014,12,0,0,11
40.7928,-73.975,2,3,19,6,2014,6,0,0,53
40.6753,-73.9883,2,1,30,9,2014,9,1,0,70
40.7502,-73.9949,1,3,22,5,2014,21,0,0,114
40.7484,-73.9888,3,0,15,9,2014,5,0,0,42
40.7743,-73.9617,1,6,1,6,2014,12,1,0,68
40.7628,-73.9814,3,1,13,5,2014,21,1,0,83
40.7196,-73.9931,3,4,15,8,2014,21,0,0,56
40.693,-73.9987,2,1,3,6,2014,23,1,0,23
40.5679,-74.3298,3,2,10,9,2014,19,0,0,78
40.6725,-73.9488,1,1,15,7,2014,17,1,0,175
40.7087,-74.0151,1,2,23,4,2014,19,0,0,89
40.7576,-73.9698,0,3,26,6,2014,19,0,0,14
40.7023,-73.9896,3,5,16,8,2014,15,0,0,57
40.8408,-73.9223,4,1,30,9,2014,11,1,0,46
40.742,-74.0002,1,5,20,9,2014,19,0,0,120
40.6929,-73.9698,3,2,2,4,2014,1,0,0,6
40.7355,-73.9922,2,0,15,9,2014,18,0,0,142
40.7426,-73.9496,1,1,10,6,2014,18,1,0,113
40.7157,-74.0065,2,3,10,7,2014,13,0,0,93
40.7075,-74.0087,3,4,4,4,2014,17,0,0,156
40.7694,-73.9577,3,4,9,5,2014,7,0,0,62
40.7072,-74.0056,2,1,8,7,2014,21,1,0,88
40.7123,-74.0078,1,5,14,6,2014,18,0,0,74
40.7389,-73.9932,2,4,25,7,2014,11,0,0,55
40.7559,-73.965,3,3,24,7,2014,13,0,0,41
40.7195,-73.9972,3,5,24,5,2014,23,0,0,33
40.8154,-73.9587,3,4,5,9,2014,23,0,0,62
40.7478,-73.9882,1,4,19,9,2014,16,0,0,100
40.642,-73.7887,2,2,13,8,2014,23,0,0,74
40.7528,-73.9754,0,4,25,7,2014,15,0,0,14
40.6679,-73.9841,1,5,31,5,2014,19,0,0,80
40.7686,-73.9914,3,0,14,4,2014,12,0,0,42
40.7427,-73.9921,4,6,14,9,2014,15,1,0,37
40.7356,-74.0028,1,3,5,6,2014,17,0,0,113
40.741,-74.0076,3,5,3,5,2014,1,0,0,44
40.7574,-73.9934,3,3,3,4,2014,22,0,0,105
40.7584,-73.9696,3,1,22,7,2014,17,1,0,89
40.7605,-73.9703,3,4,29,8,2014,19,0,0,54
40.7703,-73.9686,1,2,30,4,2014,6,0,0,67
40.744,-73.9815,4,6,28,9,2014,12,1,0,60
40.7582,-73.9727,0,5,13,9,2014,22,0,0,16
40.7652,-73.9619,1,1,27,5,2014,19,1,0,63
40.7287,-74.005,1,3,22,5,2014,21,0,0,105
40.7271,-73.9894,4,3,17,7,2014,9,0,0,1
40.743,-73.9842,1,3,31,7,2014,16,0,0,103
40.7255,-74.0011,2,2,24,9,2014,4,0,0,33
40.728,-73.9512,2,0,22,9,2014,4,0,0,37
40.774,-73.8732,1,0,28,4,2014,20,0,0,51
40.7374,-73.9863,4,4,5,9,2014,21,0,0,54
40.7303,-73.9802,2,4,25,7,2014,8,0,0,87
40.7178,-73.9927,1,6,22,6,2014,22,1,0,42
40.7338,-74.0018,2,1,12,8,2014,14,1,0,112
40.7402,-73.9921,3,3,8,5,2014,16,0,0,123
40.6456,-73.9837,3,5,6,9,2014,11,0,0,53
40.7324,-73.9947,2,2,23,7,2014,15,0,0,133
40.7358,-73.9895,1,3,11,9,2014,21,0,0,119
40.7109,-74.006,2,0,9,6,2014,5,0,0,37
40.7528,-73.9795,2,3,17,7,2014,15,0,0,133
40.7209,-74.0038,2,1,27,5,2014,9,1,0,33
40.6896,-73.9707,2,6,24,8,2014,2,1,0,53
40.7196,-74,1,5,31,5,2014,23,0,0,121
40.7317,-73.999,3,4,4,4,2014,23,0,0,112
40.6349,-73.9228,4,4,5,9,2014,19,0,0,64
40.756,-73.9752,2,1,13,5,2014,16,1,0,44
40.6912,-73.9918,3,2,9,4,2014,15,0,0,67
40.7448,-73.9904,2,3,11,9,2014,17,0,0,164
40.7757,-74.0624,2,4,8,8,2014,17,0,0,152
40.788,-73.954,1,0,25,8,2014,18,0,0,53
40.7663,-73.9522,3,3,17,7,2014,9,0,0,41
40.781,-73.9587,3,1,30,9,2014,14,1,0,51
40.7557,-73.9711,3,2,11,6,2014,12,0,0,27
40.7544,-73.98,1,1,30,9,2014,10,1,0,37
40.7218,-73.9945,1,3,29,5,2014,21,0,0,119
40.7652,-73.9754,2,2,20,8,2014,6,0,0,86
40.7289,-73.9591,2,4,5,9,2014,22,0,0,195
40.7401,-73.992,3,2,9,4,2014,5,0,0,41
40.7998,-73.9625,3,4,15,8,2014,11,0,0,49
40.748,-74.0029,1,3,5,6,2014,13,0,0,74
40.8211,-73.9577,1,0,29,9,2014,13,0,0,59
40.7901,-73.9543,2,3,24,7,2014,4,0,0,32
40.7444,-73.9948,3,4,13,6,2014,8,0,0,128
40.7047,-74.0063,2,1,8,7,2014,15,1,0,88
40.7341,-74.0042,3,0,23,6,2014,12,0,0,39
40.7509,-74.0039,1,5,26,4,2014,0,0,0,109
40.6822,-74.0032,1,1,12,8,2014,12,1,0,44
40.7722,-73.9828,1,3,18,9,2014,21,0,0,125
40.7504,-73.9946,3,6,3,8,2014,15,1,0,51
40.7348,-74,2,1,23,9,2014,20,1,0,128
40.7711,-73.8661,2,2,17,9,2014,21,0,0,129
40.6826,-73.9569,4,5,23,8,2014,13,0,0,20
40.7638,-73.9731,0,3,31,7,2014,21,0,0,22
40.7596,-73.9723,1,1,30,9,2014,19,1,0,85
40.6888,-73.991,3,0,7,7,2014,15,0,0,43
40.6721,-74.0108,1,3,21,8,2014,16,0,0,85
40.7264,-73.9901,3,3,24,4,2014,22,0,0,98
40.7258,-73.9773,1,3,24,4,2014,7,0,0,58
40.7663,-73.9795,1,2,9,7,2014,22,0,0,81
40.7324,-73.999,3,5,12,4,2014,16,0,0,81
40.7247,-74.0093,1,0,16,6,2014,20,0,0,63
40.7178,-73.997,4,0,8,9,2014,16,0,0,44
40.7651,-73.9639,2,1,15,7,2014,16,1,0,118
40.756,-73.9841,2,4,19,9,2014,21,0,0,173
40.7874,-73.9521,3,2,11,6,2014,18,0,0,104
40.7546,-73.9843,1,0,19,5,2014,19,0,0,61
40.6465,-73.7896,0,0,8,9,2014,16,0,0,18
40.7887,-73.9713,2,5,9,8,2014,5,0,0,22
40.6931,-73.9987,1,1,10,6,2014,22,1,0,57
40.6472,-73.7889,3,6,7,9,2014,19,1,0,57
40.7548,-73.9784,1,3,28,8,2014,23,0,0,52
40.7301,-73.9911,3,2,25,6,2014,21,0,0,85
40.7787,-73.9453,2,1,23,9,2014,7,1,0,121
40.6876,-73.9767,2,5,5,4,2014,16,0,0,42
40.7856,-73.953,2,3,14,8,2014,23,0,0,80
40.731,-74.005,1,3,4,9,2014,21,0,0,105
40.7459,-73.9821,3,4,29,8,2014,16,0,0,61
40.7275,-73.9934,1,5,7,6,2014,22,0,0,95
40.7681,-73.9839,1,1,15,4,2014,14,1,0,50
40.7602,-73.9765,2,1,12,8,2014,7,1,0,104
40.7276,-74.0075,2,3,26,6,2014,15,0,0,94
40.7353,-73.998,1,3,10,4,2014,20,0,0,70
40.7397,-74.0057,0,4,11,4,2014,1,0,0,1
40.7428,-74.0077,1,4,6,6,2014,17,0,0,108
40.7275,-73.9816,1,3,3,7,2014,9,0,0,41
40.6488,-74.021,2,3,10,7,2014,10,0,0,68
40.7318,-74.005,2,3,12,6,2014,8,0,0,34
40.6666,-73.9561,1,4,11,4,2014,6,0,0,35
40.7391,-73.9989,1,2,7,5,2014,14,0,0,99
40.6449,-73.7822,1,2,7,5,2014,14,0,0,83
40.687,-73.857,4,4,5,9,2014,7,0,0,37
40.8226,-73.9116,2,1,3,6,2014,8,1,0,39
40.7471,-73.9795,3,6,22,6,2014,16,1,0,79
40.7695,-73.9603,4,5,6,9,2014,9,0,0,27
40.7532,-73.9727,1,3,17,4,2014,15,0,0,69
40.7654,-73.9615,2,4,13,6,2014,18,0,0,160
40.6719,-73.973,2,4,25,7,2014,8,0,0,89
40.7179,-73.9895,2,2,20,8,2014,17,0,0,156
40.7229,-73.9944,2,3,25,9,2014,9,0,0,131
40.662,-73.9791,1,1,24,6,2014,8,1,0,57
40.8006,-73.9656,3,1,24,6,2014,21,1,0,58
40.7275,-74.0073,0,2,30,7,2014,12,0,0,14
